Household.Num,Income,FamilySize,NumAdults,RandData,IncomeBin,FSBin,AdultBin
1327749,150000,2,2,0,>150,2,2
1337242,62500,4,3,1,50-75,4-5,3-4
1340444,62500,4,4,1,50-75,4-5,3-4
1342343,10000,2,2,1,<25,2,2
1342545,62500,3,3,1,50-75,3,3-4
1347545,150000,4,3,1,>150,4-5,3-4
1356983,87500,4,4,0,75-100,4-5,3-4
1358141,150000,4,3,1,>150,4-5,3-4
1361646,87500,5,5,1,75-100,4-5,5-6
1362646,87500,4,4,1,75-100,4-5,3-4
1365242,62500,2,1,1,50-75,2,1
1365343,87500,4,2,1,75-100,4-5,2
1366545,17500,1,1,1,<25,1,1
1367242,35000,1,1,1,25-50,1,1
1367370,112500,4,4,0,100-150,4-5,3-4
1368444,35000,1,1,1,25-50,1,1
1368646,112500,4,2,1,100-150,4-5,2
1369747,112500,4,2,1,100-150,4-5,2
1372343,150000,5,4,1,>150,4-5,3-4
1372444,150000,7,5,1,>150,>=6,5-6
1373545,150000,7,6,1,>150,>=6,5-6
1373646,150000,3,3,1,>150,3,3-4
1374242,62500,3,2,1,50-75,3,2
1376646,45000,4,2,1,25-50,4-5,2
1379769,87500,2,2,0,75-100,2,2
1380343,87500,6,5,1,75-100,>=6,5-6
1381343,62500,3,3,1,50-75,3,3-4
1385343,150000,6,2,1,>150,>=6,2
1386141,87500,3,2,1,75-100,3,2
1391545,62500,3,2,1,50-75,3,2
1392141,150000,5,3,1,>150,4-5,3-4
1392242,35000,2,1,1,25-50,2,1
1393141,62500,3,3,1,50-75,3,3-4
1393242,112500,6,4,1,100-150,>=6,3-4
1393545,87500,4,3,1,75-100,4-5,3-4
1395545,150000,5,5,1,>150,4-5,5-6
1395646,87500,3,3,1,75-100,3,3-4
1400343,62500,3,2,1,50-75,3,2
1401444,150000,5,2,1,>150,4-5,2
1402343,62500,2,2,1,50-75,2,2
1402545,62500,3,2,1,50-75,3,2
1404444,112500,5,4,1,100-150,4-5,3-4
1405444,150000,4,2,1,>150,4-5,2
1405848,87500,3,3,1,75-100,3,3-4
1407444,87500,4,4,1,75-100,4-5,3-4
1407646,87500,2,2,1,75-100,2,2
1410242,45000,4,4,1,25-50,4-5,3-4
1411343,87500,5,5,1,75-100,4-5,5-6
1414444,112500,1,1,1,100-150,1,1
1416343,62500,6,6,1,50-75,>=6,5-6
1418141,112500,5,3,1,100-150,4-5,3-4
1418646,87500,3,2,1,75-100,3,2
1422243,112500,5,4,0,100-150,4-5,3-4
1424343,150000,5,4,1,>150,4-5,3-4
1428242,112500,3,3,1,100-150,3,3-4
1429545,10000,5,4,1,<25,4-5,3-4
1432848,45000,4,3,1,25-50,4-5,3-4
1434519,150000,1,1,0,>150,1,1
1434545,150000,2,2,1,>150,2,2
1438747,150000,4,3,1,>150,4-5,3-4
1443747,112500,5,2,1,100-150,4-5,2
1446141,150000,3,3,1,>150,3,3-4
1447141,150000,4,2,1,>150,4-5,2
1448545,62500,1,1,1,50-75,1,1
1449141,112500,3,2,1,100-150,3,2
1449545,62500,1,1,1,50-75,1,1
1450444,150000,4,4,1,>150,4-5,3-4
1450545,62500,2,1,1,50-75,2,1
1453646,62500,3,3,1,50-75,3,3-4
1453848,87500,5,3,1,75-100,4-5,3-4
1454444,150000,5,2,1,>150,4-5,2
1459435,150000,4,3,0,>150,4-5,3-4
1461343,150000,3,2,1,>150,3,2
1466545,62500,1,1,1,50-75,1,1
1468747,150000,5,5,1,>150,4-5,5-6
1470141,62500,5,4,1,50-75,4-5,3-4
1472848,112500,3,2,1,100-150,3,2
1481848,112500,3,2,1,100-150,3,2
1483444,62500,1,1,1,50-75,1,1
1484646,150000,3,3,1,>150,3,3-4
1491747,87500,4,2,1,75-100,4-5,2
1497141,62500,4,2,1,50-75,4-5,2
1508848,62500,2,2,1,50-75,2,2
1509444,150000,5,3,1,>150,4-5,3-4
1511242,112500,2,2,1,100-150,2,2
1511646,45000,2,2,1,25-50,2,2
1513444,62500,4,3,1,50-75,4-5,3-4
1516545,10000,1,1,1,<25,1,1
1518343,25000,1,1,1,25-50,1,1
1518646,150000,5,3,1,>150,4-5,3-4
1519781,112500,2,2,0,100-150,2,2
1520141,45000,1,1,1,25-50,1,1
1521444,87500,3,2,1,75-100,3,2
1523343,62500,3,2,1,50-75,3,2
1533242,45000,1,1,1,25-50,1,1
1534646,87500,3,2,1,75-100,3,2
1537444,35000,7,6,1,25-50,>=6,5-6
1537747,150000,4,2,1,>150,4-5,2
1538747,35000,1,1,1,25-50,1,1
1541242,87500,2,2,1,75-100,2,2
1542141,35000,1,1,1,25-50,1,1
1543696,150000,2,2,0,>150,2,2
1543848,112500,5,4,1,100-150,4-5,3-4
1544800,150000,5,4,0,>150,4-5,3-4
1548848,62500,3,3,1,50-75,3,3-4
1552141,25000,1,1,1,25-50,1,1
1560242,87500,2,1,1,75-100,2,1
1562444,62500,4,3,1,50-75,4-5,3-4
1562848,17500,1,1,1,<25,1,1
1592444,87500,6,6,1,75-100,>=6,5-6
1594444,45000,4,3,1,25-50,4-5,3-4
1594545,112500,1,1,1,100-150,1,1
1604848,35000,2,2,1,25-50,2,2
1605545,112500,4,4,1,100-150,4-5,3-4
1608646,25000,2,2,1,25-50,2,2
1611646,150000,6,5,1,>150,>=6,5-6
1611747,87500,4,3,1,75-100,4-5,3-4
1612141,62500,4,2,1,50-75,4-5,2
1612343,25000,5,4,1,25-50,4-5,3-4
1612747,150000,4,3,1,>150,4-5,3-4
1619141,150000,7,3,1,>150,>=6,3-4
1627646,87500,3,1,1,75-100,3,1
1628646,10000,3,2,1,<25,3,2
1630242,112500,3,2,1,100-150,3,2
1631343,62500,5,5,1,50-75,4-5,5-6
1633343,112500,5,5,1,100-150,4-5,5-6
1635141,45000,3,2,1,25-50,3,2
1637141,150000,4,3,1,>150,4-5,3-4
1638747,150000,3,2,1,>150,3,2
1642747,87500,3,2,1,75-100,3,2
1645747,112500,3,3,1,100-150,3,3-4
1650545,45000,1,1,1,25-50,1,1
1651242,150000,3,3,1,>150,3,3-4
1657444,45000,5,5,1,25-50,4-5,5-6
1657848,112500,5,3,1,100-150,4-5,3-4
1660444,17500,1,1,1,<25,1,1
1660545,62500,4,3,1,50-75,4-5,3-4
1662444,35000,3,2,1,25-50,3,2
1665242,87500,4,3,1,75-100,4-5,3-4
1672141,62500,5,3,1,50-75,4-5,3-4
1688141,62500,6,4,1,50-75,>=6,3-4
1693343,87500,4,3,1,75-100,4-5,3-4
1696141,87500,5,4,1,75-100,4-5,3-4
1699747,62500,2,2,1,50-75,2,2
1700242,150000,2,2,1,>150,2,2
1707848,87500,3,2,1,75-100,3,2
1711747,62500,1,1,1,50-75,1,1
1711848,17500,4,4,1,<25,4-5,3-4
1712141,62500,5,4,1,50-75,4-5,3-4
1713444,150000,3,3,1,>150,3,3-4
1715444,62500,2,2,1,50-75,2,2
1718242,150000,3,3,1,>150,3,3-4
1722444,10000,2,2,1,<25,2,2
1726141,25000,3,3,1,25-50,3,3-4
1726242,87500,7,6,1,75-100,>=6,5-6
1728747,87500,4,3,1,75-100,4-5,3-4
1730141,10000,1,1,1,<25,1,1
1731343,62500,3,2,1,50-75,3,2
1733747,62500,1,1,1,50-75,1,1
1739545,87500,2,2,1,75-100,2,2
1740242,150000,9,6,1,>150,>=6,5-6
1740747,62500,5,2,1,50-75,4-5,2
1742854,87500,3,2,0,75-100,3,2
1743145,112500,5,4,0,100-150,4-5,3-4
1743848,150000,5,4,1,>150,4-5,3-4
1748545,25000,1,1,1,25-50,1,1
1748848,112500,4,4,1,100-150,4-5,3-4
1750646,150000,3,3,1,>150,3,3-4
1750848,25000,3,3,1,25-50,3,3-4
1751848,62500,6,4,1,50-75,>=6,3-4
1752242,62500,4,3,1,50-75,4-5,3-4
1752589,87500,2,2,0,75-100,2,2
1755747,87500,3,2,1,75-100,3,2
1756242,150000,6,6,1,>150,>=6,5-6
1756545,87500,3,2,1,75-100,3,2
1757634,62500,2,2,0,50-75,2,2
1759444,150000,5,4,1,>150,4-5,3-4
1763545,62500,2,2,1,50-75,2,2
1763747,62500,1,1,1,50-75,1,1
1764141,10000,1,1,1,<25,1,1
1764646,87500,3,3,1,75-100,3,3-4
1767158,150000,4,4,0,>150,4-5,3-4
1768003,87500,3,2,0,75-100,3,2
1768201,150000,3,3,0,>150,3,3-4
1770747,150000,5,5,1,>150,4-5,5-6
1777747,150000,5,4,1,>150,4-5,3-4
1779011,150000,4,4,0,>150,4-5,3-4
1780242,87500,6,6,1,75-100,>=6,5-6
1781343,45000,1,1,1,25-50,1,1
1782444,87500,2,2,1,75-100,2,2
1783848,62500,8,6,1,50-75,>=6,5-6
1786444,45000,4,3,1,25-50,4-5,3-4
1787141,112500,6,5,1,100-150,>=6,5-6
1787848,112500,2,2,1,100-150,2,2
1788141,150000,3,2,1,>150,3,2
1792343,150000,4,4,1,>150,4-5,3-4
1797692,87500,3,2,0,75-100,3,2
1800545,150000,6,6,1,>150,>=6,5-6
1802768,25000,1,1,0,25-50,1,1
1803646,150000,4,4,1,>150,4-5,3-4
1803848,150000,3,2,1,>150,3,2
1804646,150000,5,4,1,>150,4-5,3-4
1810242,112500,2,1,1,100-150,2,1
1811646,87500,2,2,1,75-100,2,2
1815242,150000,5,2,1,>150,4-5,2
1815848,112500,2,2,1,100-150,2,2
1816242,62500,2,2,1,50-75,2,2
1817343,62500,2,2,1,50-75,2,2
1818343,45000,6,6,1,25-50,>=6,5-6
1819343,150000,3,3,1,>150,3,3-4
1820242,62500,1,1,1,50-75,1,1
1821747,150000,3,2,1,>150,3,2
1828646,62500,5,3,1,50-75,4-5,3-4
1832343,150000,5,4,1,>150,4-5,3-4
1832802,112500,2,1,0,100-150,2,1
1833141,112500,2,2,1,100-150,2,2
1833157,62500,3,2,0,50-75,3,2
1833575,150000,3,3,0,>150,3,3-4
1834343,25000,1,1,1,25-50,1,1
1836545,35000,3,2,1,25-50,3,2
1837646,87500,1,1,1,75-100,1,1
1838060,17500,2,1,0,<25,2,1
1840747,150000,2,2,1,>150,2,2
1845242,35000,4,2,1,25-50,4-5,2
1846343,112500,1,1,1,100-150,1,1
1847141,87500,3,2,1,75-100,3,2
1850343,150000,3,3,1,>150,3,3-4
1850444,62500,4,4,1,50-75,4-5,3-4
1851545,62500,3,2,1,50-75,3,2
1854141,62500,1,1,1,50-75,1,1
1854563,62500,1,1,0,50-75,1,1
1857343,45000,1,1,1,25-50,1,1
1858545,10000,3,2,1,<25,3,2
1861343,87500,2,2,1,75-100,2,2
1861848,62500,1,1,1,50-75,1,1
1863848,35000,3,2,1,25-50,3,2
1868646,62500,3,2,1,50-75,3,2
1870646,87500,3,2,1,75-100,3,2
1870848,87500,2,2,1,75-100,2,2
1871111,62500,2,2,0,50-75,2,2
1872141,62500,3,2,1,50-75,3,2
1877444,45000,4,2,1,25-50,4-5,2
1878848,10000,2,2,1,<25,2,2
1879242,150000,2,2,1,>150,2,2
1882444,112500,3,3,1,100-150,3,3-4
1883444,35000,1,1,1,25-50,1,1
1888848,150000,4,3,1,>150,4-5,3-4
1890646,150000,3,2,1,>150,3,2
1891545,87500,5,4,1,75-100,4-5,3-4
1892444,150000,3,2,1,>150,3,2
1893444,62500,1,1,1,50-75,1,1
1893545,150000,4,3,1,>150,4-5,3-4
1900444,25000,1,1,1,25-50,1,1
1902444,150000,2,2,1,>150,2,2
1902545,150000,3,3,1,>150,3,3-4
1907809,150000,4,3,0,>150,4-5,3-4
1909646,45000,1,1,1,25-50,1,1
1909747,35000,3,3,1,25-50,3,3-4
1912444,62500,1,1,1,50-75,1,1
1914646,25000,2,2,1,25-50,2,2
1916747,150000,3,2,1,>150,3,2
1919141,112500,3,3,1,100-150,3,3-4
1919747,112500,1,1,1,100-150,1,1
1920545,87500,4,4,1,75-100,4-5,3-4
1922343,45000,4,4,1,25-50,4-5,3-4
1926487,112500,1,1,0,100-150,1,1
1929343,35000,3,2,1,25-50,3,2
1930141,150000,2,2,1,>150,2,2
1931444,150000,3,2,1,>150,3,2
1934343,87500,4,4,1,75-100,4-5,3-4
1934747,25000,3,3,1,25-50,3,3-4
1935242,87500,3,2,1,75-100,3,2
1935343,62500,4,4,1,50-75,4-5,3-4
1936848,62500,3,2,1,50-75,3,2
1939242,112500,1,1,1,100-150,1,1
1945646,35000,2,2,1,25-50,2,2
1946343,62500,5,2,1,50-75,4-5,2
1951242,150000,3,3,1,>150,3,3-4
1953545,62500,3,1,1,50-75,3,1
1954444,150000,5,3,1,>150,4-5,3-4
1960848,150000,4,3,1,>150,4-5,3-4
1966545,62500,3,2,1,50-75,3,2
1967343,150000,4,4,1,>150,4-5,3-4
1967747,87500,4,4,1,75-100,4-5,3-4
1974141,35000,3,2,1,25-50,3,2
1976242,112500,3,2,1,100-150,3,2
1976646,87500,2,2,1,75-100,2,2
1977545,62500,1,1,1,50-75,1,1
1978242,150000,4,3,1,>150,4-5,3-4
1979343,87500,2,2,1,75-100,2,2
1979444,62500,3,3,1,50-75,3,3-4
1979545,62500,4,3,1,50-75,4-5,3-4
1981141,112500,6,6,1,100-150,>=6,5-6
1985545,45000,1,1,1,25-50,1,1
1987747,62500,2,2,1,50-75,2,2
1990328,112500,7,3,0,100-150,>=6,3-4
1990747,62500,3,2,1,50-75,3,2
1991141,150000,2,2,1,>150,2,2
1995747,87500,5,4,1,75-100,4-5,3-4
1998141,87500,1,1,1,75-100,1,1
2002747,112500,5,5,1,100-150,4-5,5-6
2003242,87500,6,6,1,75-100,>=6,5-6
2003545,62500,4,4,1,50-75,4-5,3-4
2003848,87500,5,4,1,75-100,4-5,3-4
2005444,62500,2,2,1,50-75,2,2
2005507,45000,2,1,0,25-50,2,1
2008848,150000,2,2,1,>150,2,2
2012848,62500,2,2,1,50-75,2,2
2014141,62500,2,1,1,50-75,2,1
2015848,87500,5,5,1,75-100,4-5,5-6
2016747,35000,4,4,1,25-50,4-5,3-4
2019141,150000,4,4,1,>150,4-5,3-4
2019444,62500,3,3,1,50-75,3,3-4
2023398,112500,8,5,0,100-150,>=6,5-6
2024444,62500,2,2,1,50-75,2,2
2024870,150000,3,2,0,>150,3,2
2026444,112500,1,1,1,100-150,1,1
2026848,62500,4,3,1,50-75,4-5,3-4
2029242,112500,2,2,1,100-150,2,2
2031242,62500,6,6,1,50-75,>=6,5-6
2033747,150000,6,4,1,>150,>=6,3-4
2037545,62500,4,4,1,50-75,4-5,3-4
2041242,62500,2,1,1,50-75,2,1
2042747,87500,5,5,1,75-100,4-5,5-6
2043545,87500,2,1,1,75-100,2,1
2048141,112500,3,2,1,100-150,3,2
2048545,150000,3,2,1,>150,3,2
2048568,150000,6,6,0,>150,>=6,5-6
2053602,35000,6,4,0,25-50,>=6,3-4
2053747,62500,4,3,1,50-75,4-5,3-4
2057848,62500,3,3,1,50-75,3,3-4
2058242,87500,4,2,1,75-100,4-5,2
2059280,150000,3,2,0,>150,3,2
2059545,35000,4,3,1,25-50,4-5,3-4
2061444,112500,4,3,1,100-150,4-5,3-4
2061597,150000,5,4,0,>150,4-5,3-4
2064343,25000,2,2,1,25-50,2,2
2066848,62500,2,1,1,50-75,2,1
2069343,150000,4,2,1,>150,4-5,2
2071545,25000,2,2,1,25-50,2,2
2073545,87500,5,3,1,75-100,4-5,3-4
2074187,35000,5,4,0,25-50,4-5,3-4
2074444,62500,4,4,1,50-75,4-5,3-4
2074848,150000,2,2,1,>150,2,2
2078141,62500,2,2,1,50-75,2,2
2079343,35000,3,2,1,25-50,3,2
2080242,87500,6,5,1,75-100,>=6,5-6
2081242,35000,4,3,1,25-50,4-5,3-4
2082444,112500,1,1,1,100-150,1,1
2083646,87500,3,3,1,75-100,3,3-4
2084444,62500,4,2,1,50-75,4-5,2
2091141,10000,1,1,1,<25,1,1
2092242,62500,6,5,1,50-75,>=6,5-6
2092848,25000,4,3,1,25-50,4-5,3-4
2093141,112500,5,2,1,100-150,4-5,2
2093242,112500,8,5,1,100-150,>=6,5-6
2095242,112500,2,2,1,100-150,2,2
2096545,45000,1,1,1,25-50,1,1
2100242,62500,2,2,1,50-75,2,2
2100444,150000,4,3,1,>150,4-5,3-4
2104242,150000,4,4,1,>150,4-5,3-4
2104545,62500,5,4,1,50-75,4-5,3-4
2105141,112500,6,4,1,100-150,>=6,3-4
2112646,150000,4,4,1,>150,4-5,3-4
2112747,10000,1,1,1,<25,1,1
2116444,87500,7,5,1,75-100,>=6,5-6
2117646,112500,3,2,1,100-150,3,2
2118747,87500,1,1,1,75-100,1,1
2119242,62500,2,2,1,50-75,2,2
2120141,25000,1,1,1,25-50,1,1
2120507,150000,4,3,0,>150,4-5,3-4
2123646,45000,3,3,1,25-50,3,3-4
2124444,62500,4,3,1,50-75,4-5,3-4
2124747,10000,3,3,1,<25,3,3-4
2129545,112500,7,4,1,100-150,>=6,3-4
2130444,87500,3,3,1,75-100,3,3-4
2131141,200001,3,2,1,>150,3,2
2132343,112500,6,4,1,100-150,>=6,3-4
2132646,25000,2,2,1,25-50,2,2
2132776,87500,3,2,0,75-100,3,2
2133545,62500,2,2,1,50-75,2,2
2138747,10000,2,2,1,<25,2,2
2140848,62500,2,2,1,50-75,2,2
2145258,87500,2,2,0,75-100,2,2
2146646,10000,4,4,1,<25,4-5,3-4
2149343,62500,1,1,1,50-75,1,1
2152444,62500,4,2,1,50-75,4-5,2
2153343,87500,5,2,1,75-100,4-5,2
2154242,62500,2,2,1,50-75,2,2
2155444,25000,1,1,1,25-50,1,1
2167242,62500,6,6,1,50-75,>=6,5-6
2167848,62500,3,2,1,50-75,3,2
2169343,62500,7,5,1,50-75,>=6,5-6
2170646,62500,5,5,1,50-75,4-5,5-6
2171848,87500,1,1,1,75-100,1,1
2177747,45000,1,1,1,25-50,1,1
2179242,62500,2,2,1,50-75,2,2
2180343,150000,6,4,1,>150,>=6,3-4
2181242,45000,1,1,1,25-50,1,1
2182848,62500,2,2,1,50-75,2,2
2183646,45000,3,2,1,25-50,3,2
2190444,87500,2,1,1,75-100,2,1
2191545,62500,3,2,1,50-75,3,2
2193141,10000,4,4,1,<25,4-5,3-4
2194444,87500,4,3,1,75-100,4-5,3-4
2194698,112500,5,5,0,100-150,4-5,5-6
2195628,112500,5,2,0,100-150,4-5,2
2196343,112500,2,2,1,100-150,2,2
2196848,45000,2,2,1,25-50,2,2
2197242,87500,3,3,1,75-100,3,3-4
2197747,150000,6,5,1,>150,>=6,5-6
2198848,87500,3,3,1,75-100,3,3-4
2199141,87500,1,1,1,75-100,1,1
2201747,62500,4,2,1,50-75,4-5,2
2204009,112500,1,1,0,100-150,1,1
2205747,62500,5,2,1,50-75,4-5,2
2206545,112500,2,2,1,100-150,2,2
2206848,87500,3,2,1,75-100,3,2
2209545,45000,3,3,1,25-50,3,3-4
2209701,87500,7,5,0,75-100,>=6,5-6
2210141,62500,1,1,1,50-75,1,1
2214545,62500,1,1,1,50-75,1,1
2220141,112500,4,4,1,100-150,4-5,3-4
2221848,62500,1,1,1,50-75,1,1
2223444,150000,2,2,1,>150,2,2
2232141,45000,4,2,1,25-50,4-5,2
2232444,62500,3,2,1,50-75,3,2
2235545,62500,4,3,1,50-75,4-5,3-4
2236848,45000,2,2,1,25-50,2,2
2241141,45000,3,2,1,25-50,3,2
2241646,62500,1,1,1,50-75,1,1
2243747,45000,3,2,1,25-50,3,2
2247848,62500,2,2,1,50-75,2,2
2252141,150000,2,2,1,>150,2,2
2255646,87500,1,1,1,75-100,1,1
2256141,87500,6,2,1,75-100,>=6,2
2257128,150000,2,2,0,>150,2,2
2257242,62500,1,1,1,50-75,1,1
2257343,150000,4,2,1,>150,4-5,2
2258242,35000,5,2,1,25-50,4-5,2
2258747,150000,3,3,1,>150,3,3-4
2260343,25000,3,3,1,25-50,3,3-4
2260545,10000,2,2,1,<25,2,2
2262242,87500,1,1,1,75-100,1,1
2266296,112500,4,4,0,100-150,4-5,3-4
2266747,150000,1,1,1,>150,1,1
2268444,62500,4,4,1,50-75,4-5,3-4
2268545,150000,5,2,1,>150,4-5,2
2268646,62500,5,5,1,50-75,4-5,5-6
2270444,35000,4,3,1,25-50,4-5,3-4
2272141,112500,3,2,1,100-150,3,2
2272343,62500,3,3,1,50-75,3,3-4
2276646,87500,2,2,1,75-100,2,2
2277575,17500,2,1,0,<25,2,1
2279343,35000,2,2,1,25-50,2,2
2281545,62500,2,2,1,50-75,2,2
2282545,112500,4,3,1,100-150,4-5,3-4
2283444,62500,2,1,1,50-75,2,1
2286646,87500,2,2,1,75-100,2,2
2288545,25000,1,1,1,25-50,1,1
2289646,87500,3,2,1,75-100,3,2
2291444,62500,4,2,1,50-75,4-5,2
2292848,62500,5,4,1,50-75,4-5,3-4
2295141,150000,2,2,1,>150,2,2
2298303,62500,3,3,0,50-75,3,3-4
2300242,62500,3,3,1,50-75,3,3-4
2300343,150000,2,2,1,>150,2,2
2300545,150000,4,4,1,>150,4-5,3-4
2300646,10000,3,3,1,<25,3,3-4
2301848,25000,3,3,1,25-50,3,3-4
2304646,62500,2,2,1,50-75,2,2
2305747,87500,2,1,1,75-100,2,1
2307646,87500,2,2,1,75-100,2,2
2311141,150000,4,4,1,>150,4-5,3-4
2311747,150000,4,3,1,>150,4-5,3-4
2311848,45000,1,1,1,25-50,1,1
2313242,150000,3,3,1,>150,3,3-4
2314960,35000,4,4,0,25-50,4-5,3-4
2319646,112500,4,2,1,100-150,4-5,2
2324848,62500,2,2,1,50-75,2,2
2325848,112500,3,2,1,100-150,3,2
2330444,112500,2,2,1,100-150,2,2
2333747,62500,2,2,1,50-75,2,2
2335863,150000,6,3,0,>150,>=6,3-4
2338646,62500,4,3,1,50-75,4-5,3-4
2343545,150000,4,4,1,>150,4-5,3-4
2344747,150000,2,2,1,>150,2,2
2345646,62500,1,1,1,50-75,1,1
2346242,150000,2,2,1,>150,2,2
2348898,45000,2,2,0,25-50,2,2
2353444,112500,2,2,1,100-150,2,2
2353464,62500,3,3,0,50-75,3,3-4
2355141,62500,1,1,1,50-75,1,1
2355282,87500,3,3,0,75-100,3,3-4
2355646,62500,3,3,1,50-75,3,3-4
2355747,150000,7,5,1,>150,>=6,5-6
2357807,62500,2,2,0,50-75,2,2
2358238,150000,2,2,0,>150,2,2
2359242,25000,5,4,1,25-50,4-5,3-4
2361343,87500,3,2,1,75-100,3,2
2361444,35000,1,1,1,25-50,1,1
2361747,87500,2,2,1,75-100,2,2
2363444,112500,5,5,1,100-150,4-5,5-6
2365646,112500,3,2,1,100-150,3,2
2369545,112500,2,2,1,100-150,2,2
2371242,35000,1,1,1,25-50,1,1
2371343,112500,3,2,1,100-150,3,2
2373343,150000,3,2,1,>150,3,2
2374343,112500,6,6,1,100-150,>=6,5-6
2374444,150000,2,2,1,>150,2,2
2377545,87500,5,4,1,75-100,4-5,3-4
2377848,35000,2,2,1,25-50,2,2
2378242,112500,3,3,1,100-150,3,3-4
2378646,87500,1,1,1,75-100,1,1
2382343,87500,5,5,1,75-100,4-5,5-6
2383747,62500,3,3,1,50-75,3,3-4
2383848,150000,7,6,1,>150,>=6,5-6
2386343,62500,4,2,1,50-75,4-5,2
2389343,87500,3,3,1,75-100,3,3-4
2389848,62500,3,3,1,50-75,3,3-4
2391141,45000,2,2,1,25-50,2,2
2391343,150000,3,3,1,>150,3,3-4
2393141,62500,3,2,1,50-75,3,2
2395091,62500,3,2,0,50-75,3,2
2397141,150000,2,2,1,>150,2,2
2398646,87500,4,3,1,75-100,4-5,3-4
2399343,17500,1,1,1,<25,1,1
2400672,112500,2,2,0,100-150,2,2
2401141,87500,3,2,1,75-100,3,2
2401545,150000,2,2,1,>150,2,2
2401747,87500,2,2,1,75-100,2,2
2401782,62500,3,2,0,50-75,3,2
2404141,17500,4,3,1,<25,4-5,3-4
2404848,112500,3,2,1,100-150,3,2
2406330,62500,1,1,0,50-75,1,1
2406343,62500,2,2,1,50-75,2,2
2409848,62500,7,5,1,50-75,>=6,5-6
2410848,112500,2,2,1,100-150,2,2
2411747,150000,1,1,1,>150,1,1
2412141,112500,5,4,1,100-150,4-5,3-4
2413242,87500,4,2,1,75-100,4-5,2
2413444,45000,3,3,1,25-50,3,3-4
2414940,87500,6,3,0,75-100,>=6,3-4
2415646,150000,2,2,1,>150,2,2
2417343,62500,3,3,1,50-75,3,3-4
2417646,87500,3,2,1,75-100,3,2
2417747,150000,2,2,1,>150,2,2
2418242,45000,2,2,1,25-50,2,2
2418545,10000,5,1,1,<25,4-5,1
2418646,87500,5,3,1,75-100,4-5,3-4
2418955,150000,6,2,0,>150,>=6,2
2422848,17500,2,2,1,<25,2,2
2423141,87500,3,3,1,75-100,3,3-4
2423242,35000,4,4,1,25-50,4-5,3-4
2424242,150000,4,2,1,>150,4-5,2
2425343,25000,2,1,1,25-50,2,1
2425848,62500,2,2,1,50-75,2,2
2426200,112500,2,1,0,100-150,2,1
2426343,87500,3,2,1,75-100,3,2
2426535,150000,6,5,0,>150,>=6,5-6
2429242,45000,5,2,1,25-50,4-5,2
2436644,150000,2,2,0,>150,2,2
2437343,62500,2,2,1,50-75,2,2
2441141,62500,7,6,1,50-75,>=6,5-6
2443444,150000,2,2,1,>150,2,2
2446141,150000,3,2,1,>150,3,2
2449343,35000,4,4,1,25-50,4-5,3-4
2453848,87500,3,2,1,75-100,3,2
2455094,62500,4,4,0,50-75,4-5,3-4
2455141,87500,2,2,1,75-100,2,2
2458444,112500,5,2,1,100-150,4-5,2
2460343,62500,1,1,1,50-75,1,1
2464141,150000,3,2,1,>150,3,2
2464242,112500,3,2,1,100-150,3,2
2466545,87500,2,2,1,75-100,2,2
2468141,112500,8,5,1,100-150,>=6,5-6
2469242,87500,2,2,1,75-100,2,2
2469545,150000,5,2,1,>150,4-5,2
2470646,150000,2,2,0,>150,2,2
2470892,62500,2,2,0,50-75,2,2
2476545,112500,8,4,1,100-150,>=6,3-4
2480343,87500,5,5,1,75-100,4-5,5-6
2481646,10000,2,2,1,<25,2,2
2484747,62500,3,3,1,50-75,3,3-4
2488242,150000,4,4,1,>150,4-5,3-4
2492975,62500,3,2,0,50-75,3,2
2494141,62500,1,1,1,50-75,1,1
2494343,150000,5,2,1,>150,4-5,2
2495141,87500,4,2,1,75-100,4-5,2
2496646,112500,2,2,1,100-150,2,2
2497242,62500,1,1,1,50-75,1,1
2498289,112500,3,2,0,100-150,3,2
2499848,87500,2,2,1,75-100,2,2
2500343,112500,2,2,1,100-150,2,2
2501444,112500,3,2,1,100-150,3,2
2502646,150000,5,2,1,>150,4-5,2
2503848,45000,6,3,1,25-50,>=6,3-4
2505328,112500,3,2,0,100-150,3,2
2506646,62500,2,1,1,50-75,2,1
2512545,87500,3,3,1,75-100,3,3-4
2519039,112500,6,3,0,100-150,>=6,3-4
2519242,112500,6,6,1,100-150,>=6,5-6
2521938,62500,1,1,0,50-75,1,1
2525747,112500,1,1,1,100-150,1,1
2529444,87500,2,2,1,75-100,2,2
2530141,45000,2,1,1,25-50,2,1
2533013,87500,4,4,0,75-100,4-5,3-4
2535646,62500,2,2,1,50-75,2,2
2536747,62500,2,1,1,50-75,2,1
2537141,112500,3,3,1,100-150,3,3-4
2537444,62500,1,1,1,50-75,1,1
2540343,87500,4,4,1,75-100,4-5,3-4
2540444,62500,2,1,1,50-75,2,1
2540955,150000,3,3,0,>150,3,3-4
2541141,87500,3,2,1,75-100,3,2
2541343,87500,4,3,1,75-100,4-5,3-4
2544148,87500,3,2,0,75-100,3,2
2545653,150000,4,2,0,>150,4-5,2
2545747,87500,6,6,1,75-100,>=6,5-6
2548343,112500,4,4,1,100-150,4-5,3-4
2550343,87500,2,2,1,75-100,2,2
2551141,112500,2,2,1,100-150,2,2
2552242,87500,6,4,1,75-100,>=6,3-4
2552646,17500,1,1,1,<25,1,1
